 iter          CT    h
1207  0.1413506E-02 9.361901927205275031e-01
1208  0.1367506E-02 9.275323655426708225e-01
1209  0.1340884E-02 9.188966776646337875e-01
1210  0.1331119E-02 9.102857673411977046e-01
1211  0.1310359E-02 9.017022652574481212e-01
1212  0.1313470E-02 8.931487937250937037e-01
1213  0.1313466E-02 8.846279658813234192e-01
1214  0.1296407E-02 8.761423848904873468e-01
1215  0.1286263E-02 8.676946431488034017e-01
1216  0.1276072E-02 8.592873214923734126e-01
1217  0.1283265E-02 8.509229884087214923e-01
1218  0.1246979E-02 8.426041992520983959e-01
1219  0.1215704E-02 8.343334954628131017e-01
1220  0.1159240E-02 8.261134037908042238e-01
1221  0.1121032E-02 8.179464355237028306e-01
1222  0.1132475E-02 8.098350857196191521e-01
1223  0.1082564E-02 8.017818324448853229e-01
1224  0.1114481E-02 7.937891360169998523e-01
1225  0.1099430E-02 7.858594382529690003e-01
1226  0.1093932E-02 7.779951617233319405e-01
1227  0.1062475E-02 7.701987090120503421e-01
1228  0.1057260E-02 7.624724619824905236e-01
1229  0.9343406E-03 7.548187810497638539e-01
1230  0.8854670E-03 7.472400044596057000e-01
1231  0.9027436E-03 7.397384475740135246e-01
1232  0.8404618E-03 7.323164021639032573e-01
1233  0.8043956E-03 7.249761357089580249e-01
1234  0.8447080E-03 7.177198907048935039e-01
1235  0.7661456E-03 7.105498839783606080e-01
1236  0.8086145E-03 7.034683060097043361e-01
1237  0.7932946E-03 6.964773202637462024e-01
1238  0.7736472E-03 6.895790625288322762e-01
1239  0.7688044E-03 6.827756402643504474e-01
1240  0.6386156E-03 6.760691319568747915e-01
1241  0.6188336E-03 6.694615864851769516e-01
1242  0.5920811E-03 6.629550224942927228e-01
1243  0.5611906E-03 6.565514277788007114e-01
1244  0.5456735E-03 6.502527586755454392e-01
1245  0.5942557E-03 6.440609394659633224e-01
1246  0.5829969E-03 6.379778617882035929e-01
1247  0.6262028E-03 6.320053840592205763e-01
1248  0.5547002E-03 6.261453309070166284e-01
1249  0.5264293E-03 6.203994926132075927e-01
1250  0.5259625E-03 6.147696245660799752e-01
1251  0.2835363E-03 6.092574467243103697e-01
1252  0.3940728E-03 6.038646430915065588e-01
1253  0.2711429E-03 5.985928612017342720e-01
1254  0.3763120E-03 5.934437116161899173e-01
1255  0.2650358E-03 5.884187674311546212e-01
1256  0.2598668E-03 5.835195637974128768e-01
1257  0.1520722E-03 5.787475974512547028e-01
1258  0.1776908E-03 5.741043262572043115e-01
1259  0.2011334E-03 5.695911687626435960e-01
1260  0.6691400E-04 5.652095037644360165e-01
1261  0.1941222E-03 5.609606698876882236e-01
1262  0.1243889E-03 5.568459651768001839e-01
1263  0.9423357E-04 5.528666466989033967e-01
1264  0.8087180E-04 5.490239301598163202e-01
1265  0.1112198E-04 5.453189895326379100e-01
1266  0.1993000E-04 5.417529566990992862e-01
1267  0.2504127E-04 5.383269211037594593e-01
1268  0.4741107E-04 5.350419294211735677e-01
1269  0.7676628E-04 5.318989852361348802e-01
1270  0.4349405E-04 5.288990487370657245e-01
1271  0.1075945E-03 5.260430364226756916e-01
1272  0.1349604E-03 5.233318208219706058e-01
1273  0.6038619E-04 5.207662302276835353e-01
1274  0.9693155E-04 5.183470484432298742e-01
1275  0.2024195E-03 5.160750145432494440e-01
1276  0.2154898E-03 5.139508226478149977e-01
1277  0.2903558E-03 5.119751217103748475e-01
1278  0.3192139E-03 5.101485153194924571e-01
1279  0.2866805E-03 5.084715615144477230e-01
1280  0.3056099E-03 5.069447726147520150e-01
1281  0.3054827E-03 5.055686150636314879e-01
1282  0.3583064E-03 5.043435092855259594e-01
1283  0.2431199E-03 5.032698295576467640e-01
1284  0.4800432E-03 5.023479038956324416e-01
1285  0.3043245E-03 5.015780139533387860e-01
1286  0.3071949E-03 5.009603949367907871e-01
1287  0.3252768E-03 5.004952355323266655e-01
1288  0.3499210E-03 5.001826778489527614e-01
1289  0.4203959E-03 5.000228173749282634e-01
1290  0.3732389E-03 5.000157029485929883e-01
1291  0.3464515E-03 5.001613367434470936e-01
1292  0.2978736E-03 5.004596742674872756e-01
1293  0.2669485E-03 5.009106243767987854e-01
1294  0.2957507E-03 5.015140493034005997e-01
1295  0.2235255E-03 5.022697646973348640e-01
1296  0.2705178E-03 5.031775396829868408e-01
1297  0.2235643E-03 5.042370969296171568e-01
1298  0.2674623E-03 5.054481127360910264e-01
1299  0.2863760E-03 5.068102171297688141e-01
1300  0.2430977E-03 5.083229939795341767e-01
1301  0.1992001E-03 5.099859811229275897e-01
1302  0.2229642E-03 5.117986705073375164e-01
1303  0.1574257E-03 5.137605083452125854e-01
1304  0.1182946E-03 5.158708952832496974e-01
1305  0.1330032E-03 5.181291865855000012e-01
1306  0.1449588E-03 5.205346923303360018e-01
1307  0.1440456E-03 5.230866776212301783e-01
1308  0.1604318E-03 5.257843628112712775e-01
1309  0.1739865E-03 5.286269237413461219e-01
1310  0.1776431E-03 5.316134919919297541e-01
1311  0.1679595E-03 5.347431551483931012e-01
1312  0.1685724E-03 5.380149570797463365e-01
1313  0.1392525E-03 5.414278982307477728e-01
1314  0.1330631E-03 5.449809359272715925e-01
1315  0.1104762E-03 5.486729846948517064e-01
1316  0.9011509E-04 5.525029165903004857e-01
1317  0.1043233E-03 5.564695615463020051e-01
1318  0.1279531E-03 5.605717077288756567e-01
1319  0.1059383E-03 5.648081019075974485e-01
1320  0.8593189E-04 5.691774498384706282e-01
1321  0.5729778E-04 5.736784166593238421e-01
1322  0.4630561E-04 5.783096272976211427e-01
1323  0.4786906E-04 5.830696668905533953e-01
1324  0.5094614E-04 5.879570812172881800e-01
1325  0.5080991E-04 5.929703771432430770e-01
1326  0.5256471E-04 5.981080230762469974e-01
1327  0.5336851E-04 6.033684494344513372e-01
1328  0.3923804E-04 6.087500491258458490e-01
1329  0.2335571E-04 6.142511780392359011e-01
1330  0.5907957E-05 6.198701555465288004e-01
1331  0.2013699E-04 6.256052650161703088e-01
1332  0.2877780E-04 6.314547543375979011e-01
1333  0.3870614E-04 6.374168364565101497e-01
1334  0.3637850E-04 6.434896899208224497e-01
1335  0.3236944E-04 6.496714594371428841e-01
1336  0.2983622E-04 6.559602564375645040e-01
1337  0.2596295E-04 6.623541596566339118e-01
1338  0.3191771E-04 6.688512157183211793e-01
1339  0.5034353E-04 6.754494397327762689e-01
1340  0.5836413E-04 6.821468159027261891e-01
1341  0.5923828E-04 6.889412981393183699e-01
1342  0.6389781E-04 6.958308106872149734e-01
1343  0.6321081E-04 7.028132487587359645e-01
1344  0.6673651E-04 7.098864791768969562e-01
1345  0.7285592E-04 7.170483410271080160e-01
1346  0.8169783E-04 7.242966463173328151e-01
1347  0.8539189E-04 7.316291806465466951e-01
1348  0.8368164E-04 7.390437038812495141e-01
1349  0.8455647E-04 7.465379508398265473e-01
1350  0.8717808E-04 7.541096319845902451e-01
1351  0.9160122E-04 7.617564341212399448e-01
1352  0.9558375E-04 7.694760211055586829e-01
1353  0.9896349E-04 7.772660345571192897e-01
1354  0.1016750E-03 7.851240945797831605e-01
1355  0.1028205E-03 7.930478004887738797e-01
1356  0.1022174E-03 8.010347315441000982e-01
1357  0.1015812E-03 8.090824476901069540e-01
1358  0.1010814E-03 8.171884903009272172e-01
1359  0.9998605E-04 8.253503829316062301e-01
1360  0.9983559E-04 8.335656320746718251e-01
1361  0.1015714E-03 8.418317279219145188e-01
1362  0.1055143E-03 8.501461451311500550e-01
1363  0.1112759E-03 8.585063435977261515e-01
1364  0.1172757E-03 8.669097692305403058e-01
1365  0.1223774E-03 8.753538547323295171e-01
1366  0.1261662E-03 8.838360203839956686e-01
1367  0.1289445E-03 8.923536748327245416e-01
1368  0.1311629E-03 9.009042158836604308e-01
1369  0.1331647E-03 9.094850312948921101e-01
1370  0.1354932E-03 9.180934995755101191e-01
1371  0.1377977E-03 9.267269907864794654e-01
1372  0.1406605E-03 9.353828673441196839e-01
1373  0.1452987E-03 9.440584848258863904e-01
1374  0.1506908E-03 9.527511927782579271e-01
1375  0.1570115E-03 9.614583355264818554e-01
1376  0.1628872E-03 9.701772529858828653e-01
1377  0.1681355E-03 9.789052814745352604e-01
1378  0.1726969E-03 9.876397545270492184e-01
1379  0.1767827E-03 9.963780037091766184e-01
1380  0.1818949E-03 1.005117359433035373e+00
1381  0.1879605E-03 1.013855151772691698e+00
1382  0.1946305E-03 1.022588711279840412e+00
1383  0.2012188E-03 1.031315369799321813e+00
1384  0.2080146E-03 1.040032461284274623e+00
1385  0.2158806E-03 1.048737322610629796e+00
1386  0.2254837E-03 1.057427294390695049e+00
1387  0.2364606E-03 1.066099721785629617e+00
1388  0.2476700E-03 1.074751955316513685e+00
1389  0.2580509E-03 1.083381351673763815e+00
1390  0.2677236E-03 1.091985274524698513e+00
1391  0.2777193E-03 1.100561095318944416e+00
1392  0.2889513E-03 1.109106194091475928e+00
1393  0.3007190E-03 1.117617960263030952e+00
1394  0.3120762E-03 1.126093793437657586e+00
1395  0.3230044E-03 1.134531104197151974e+00
1396  0.3337092E-03 1.142927314892140389e+00
1397  0.3446485E-03 1.151279860429567092e+00
1398  0.3560504E-03 1.159586189056345473e+00
1399  0.3688158E-03 1.167843763138934010e+00
1400  0.3813647E-03 1.176050059938599013e+00
1401  0.3930001E-03 1.184202572382126339e+00
1402  0.4042799E-03 1.192298809827746942e+00
1403  0.4163838E-03 1.200336298826043979e+00
1404  0.4292651E-03 1.208312583875605029e+00
1405  0.4430746E-03 1.216225228173194672e+00
1406  0.4574393E-03 1.224071814358210331e+00
1407  0.4717924E-03 1.231849945251202616e+00
1408  0.4864554E-03 1.239557244586225959e+00
1409  0.5022674E-03 1.247191357736804562e+00
1410  0.5186129E-03 1.254749952435284532e+00
1411  0.5347158E-03 1.262230719485349040e+00
1412  0.5501630E-03 1.269631373467506874e+00
1413  0.5653777E-03 1.276949653437288612e+00
1414  0.5811674E-03 1.284183323615977868e+00
1415  0.5976559E-03 1.291330174073669124e+00
1416  0.6146110E-03 1.298388021404401460e+00
1417  0.6319703E-03 1.305354709393202750e+00
1418  0.6496568E-03 1.312228109674837828e+00
1419  0.6676144E-03 1.319006122384025703e+00
1420  0.6856820E-03 1.325686676796961727e+00
1421  0.7034450E-03 1.332267731963941548e+00
1422  0.7210459E-03 1.338747277332885233e+00
1423  0.7389288E-03 1.345123333363561491e+00
1424  0.7567464E-03 1.351393952132360132e+00
1425  0.7744806E-03 1.357557217927394699e+00
1426  0.7926153E-03 1.363611247833753648e+00
1427  0.8114793E-03 1.369554192308751084e+00
1428  0.8309807E-03 1.375384235746976325e+00
1429  0.8511211E-03 1.381099597034958659e+00
1430  0.8717201E-03 1.386698530095321846e+00
1431  0.8924876E-03 1.392179324420214526e+00
1432  0.9131134E-03 1.397540305593883092e+00
1433  0.9334578E-03 1.402779835804213837e+00
1434  0.9534096E-03 1.407896314343096256e+00
1435  0.9732933E-03 1.412888178095448311e+00
1436  0.9933714E-03 1.417753902016757328e+00
1437  0.1013759E-02 1.422491999598990420e+00
1438  0.1034288E-02 1.427101023324732099e+00
1439  0.1055005E-02 1.431579565109409646e+00
1440  0.1075634E-02 1.435926256731469897e+00
1441  0.1096038E-02 1.440139770250381535e+00
1442  0.1116346E-02 1.444218818412326799e+00
1443  0.1136384E-02 1.448162155043466903e+00
1444  0.1156052E-02 1.451968575430655051e+00
1445  0.1175239E-02 1.455636916689482918e+00
1446  0.1194473E-02 1.459166058119550247e+00
1447  0.1214000E-02 1.462554921546844300e+00
1448  0.1233763E-02 1.465802471653129491e+00
1449  0.1253443E-02 1.468907716292242149e+00
1450  0.1273144E-02 1.471869706793199395e+00
1451  0.1292891E-02 1.474687538250019747e+00
1452  0.1312536E-02 1.477360349798183536e+00
1453  0.1331939E-02 1.479887324877626309e+00
1454  0.1351108E-02 1.482267691482204830e+00
1455  0.1369652E-02 1.484500722395551975e+00
1456  0.1387594E-02 1.486585735413242571e+00
1457  0.1405438E-02 1.488522093551211567e+00
1458  0.1423248E-02 1.490309205240358814e+00
1459  0.1440760E-02 1.491946524507274718e+00
1460  0.1458628E-02 1.493433551141037485e+00
1461  0.1476379E-02 1.494769830846033543e+00
1462  0.1493876E-02 1.495954955380746076e+00
1463  0.1511394E-02 1.496988562682475044e+00
1464  0.1528299E-02 1.497870336977949579e+00
1465  0.1544582E-02 1.498600008879799494e+00
1466  0.1560561E-02 1.499177355468853001e+00
1467  0.1576114E-02 1.499602200362242233e+00
1468  0.1591349E-02 1.499874413767287251e+00
1469  0.1606352E-02 1.499993912521149664e+00
1470  0.1621450E-02 1.499960660116238520e+00
1471  0.1636821E-02 1.499774666711363835e+00
1472  0.1652193E-02 1.499435989128634628e+00
1473  0.1667373E-02 1.498944730836096362e+00
1474  0.1681611E-02 1.498301041916123122e+00
1475  0.1695923E-02 1.497505119019566289e+00
1476  0.1709533E-02 1.496557205305675931e+00
1477  0.1722864E-02 1.495457590367813783e+00
1478  0.1735708E-02 1.494206610144982239e+00
1479  0.1747188E-02 1.492804646819191117e+00
1480  0.1759395E-02 1.491252128698700385e+00
1481  0.1771584E-02 1.489549530087169060e+00
1482  0.1784187E-02 1.487697371138751334e+00
1483  0.1796945E-02 1.485696217699187027e+00
1484  0.1809703E-02 1.483546681132934086e+00
1485  0.1821896E-02 1.481249418136389551e+00
1486  0.1834285E-02 1.478805130537267143e+00
1487  0.1845430E-02 1.476214565080186558e+00
1488  0.1855857E-02 1.473478513198532847e+00
1489  0.1866327E-02 1.470597810772673153e+00
1490  0.1875983E-02 1.467573337874591211e+00
1491  0.1885959E-02 1.464406018499016193e+00
1492  0.1895540E-02 1.461096820281136743e+00
1493  0.1905044E-02 1.457646754200988104e+00
1494  0.1914465E-02 1.454056874274586075e+00
1495  0.1923609E-02 1.450328277231918817e+00
1496  0.1933051E-02 1.446462102181894416e+00
1497  0.1942353E-02 1.442459530264331269e+00
1498  0.1951192E-02 1.438321784289111616e+00
1499  0.1959361E-02 1.434050128362612808e+00
1500  0.1966987E-02 1.429645867501508461e+00
1501  0.1974828E-02 1.425110347234079811e+00
1502  0.1982184E-02 1.420444953189150761e+00
1503  0.1989165E-02 1.415651110672766277e+00
1504  0.1996249E-02 1.410730284232756482e+00
1505  0.2002622E-02 1.405683977211305891e+00
1506  0.2008542E-02 1.400513731285674801e+00
1507  0.2015244E-02 1.395221125997206268e+00
1508  0.2022492E-02 1.389807778268768113e+00
1509  0.2028897E-02 1.384275341910771839e+00
1510  0.2032530E-02 1.378625507115924798e+00
1511  0.2034116E-02 1.372859999942865006e+00
1512  0.2033864E-02 1.366980581788840521e+00
1513  0.2033638E-02 1.360989048851592331e+00
1514  0.2034881E-02 1.354887231580603535e+00
1515  0.2036719E-02 1.348676994117887773e+00
1516  0.2036684E-02 1.342360233728481900e+00
1517  0.2037305E-02 1.335938880220818747e+00
1518  0.2039596E-02 1.329414895357162063e+00
1519  0.2040371E-02 1.322790272254272592e+00
1520  0.2037242E-02 1.316067034774500488e+00
1521  0.2032079E-02 1.309247236907488787e+00
1522  0.2024698E-02 1.302332962142653150e+00
1523  0.2014984E-02 1.295326322832676347e+00
1524  0.2003959E-02 1.288229459548171141e+00
1525  0.1993682E-02 1.281044540423711187e+00
1526  0.1978823E-02 1.273773760495464646e+00
1527  0.1968690E-02 1.266419341030598389e+00
1528  0.1966379E-02 1.258983528848653499e+00
1529  0.1960778E-02 1.251468595635142123e+00
1530  0.1959976E-02 1.243876837247532174e+00
1531  0.1944173E-02 1.236210573013842851e+00
1532  0.1921284E-02 1.228472145024075202e+00
1533  0.1897802E-02 1.220663917414701816e+00
1534  0.1878709E-02 1.212788275646396352e+00
1535  0.1861978E-02 1.204847625775259612e+00
1536  0.1845852E-02 1.196844393717771071e+00
1537  0.1824692E-02 1.188781024509639739e+00
1538  0.1803607E-02 1.180659981558833227e+00
1539  0.1804140E-02 1.172483745893005080e+00
1540  0.1790966E-02 1.164254815401510212e+00
1541  0.1792176E-02 1.155975704072292443e+00
1542  0.1768356E-02 1.147648941223844199e+00
1543  0.1734143E-02 1.139277070732485075e+00
1544  0.1735627E-02 1.130862650255191726e+00
1545  0.1710871E-02 1.122408250448218459e+00
1546  0.1711271E-02 1.113916454181746118e+00
1547  0.1680211E-02 1.105389855750799510e+00
1548  0.1678606E-02 1.096831060082675169e+00
1549  0.1667662E-02 1.088242681941119505e+00
1550  0.1651578E-02 1.079627345127503801e+00
1551  0.1647268E-02 1.070987681679235637e+00
1552  0.1649983E-02 1.062326331065656992e+00
1553  0.1626628E-02 1.053645939381669283e+00
1554  0.1595135E-02 1.044949158539336009e+00
1555  0.1573838E-02 1.036238645457707941e+00
1556  0.1562973E-02 1.027517061251117081e+00
1557  0.1570066E-02 1.018787070416191876e+00
1558  0.1545507E-02 1.010051340017835475e+00
1559  0.1510108E-02 1.001312538874423064e+00
1560  0.1492616E-02 9.925733367424587339e-01
1561  0.1493816E-02 9.838364035009585784e-01
1562  0.1468246E-02 9.751044083357678360e-01
1563  0.1460961E-02 9.663800189241249505e-01
1564  0.1452060E-02 9.576659006196707180e-01
1565  0.1418457E-02 9.489647156381493254e-01
1566  0.1419640E-02 9.402791222441022612e-01
1567  0.1411048E-02 9.316117739387522745e-01
1568  0.1382237E-02 9.229653186493266270e-01
1569  0.1386621E-02 9.143423979201158458e-01
1570  0.1360889E-02 9.057456461054630426e-01
1571  0.1330094E-02 8.971776895649469230e-01
1572  0.1304706E-02 8.886411458610108394e-01
1573  0.1293632E-02 8.801386229592970123e-01
1574  0.1300298E-02 8.716727184318824317e-01
1575  0.1292229E-02 8.632460186637043176e-01
1576  0.1262028E-02 8.548610980624194999e-01
1577  0.1245684E-02 8.465205182718921195e-01
1578  0.1227128E-02 8.382268273895955302e-01
1579  0.1183609E-02 8.299825591881692111e-01
1580  0.1157212E-02 8.217902323413180943e-01
1581  0.1122467E-02 8.136523496543516254e-01
1582  0.1095520E-02 8.055713972995595107e-01
1583  0.1039723E-02 7.975498440566715086e-01
1584  0.1023022E-02 7.895901405586299715e-01
1585  0.9471163E-03 7.816947185429068412e-01
1586  0.9928590E-03 7.738659901085932491e-01
1587  0.1016929E-02 7.661063469794883174e-01
1588  0.1006560E-02 7.584181597734135361e-01
1589  0.9483523E-03 7.508037772779743158e-01
1590  0.9165065E-03 7.432655257329919829e-01
1591  0.8470170E-03 7.358057081198221550e-01
1592  0.8385987E-03 7.284266034577810967e-01
1593  0.7642023E-03 7.211304661078915546e-01
1594  0.6814319E-03 7.139195250841608997e-01
1595  0.6823072E-03 7.067959833726047414e-01
1596  0.7353452E-03 6.997620172582216247e-01
1597  0.6617250E-03 6.928197756601239821e-01
1598  0.6845723E-03 6.859713794750306182e-01
1599  0.6506897E-03 6.792189209293203467e-01
1600  0.6045897E-03 6.725644629398429553e-01
1601  0.5966837E-03 6.660100384836912246e-01
1602  0.6292728E-03 6.595576499771022005e-01
1603  0.6251295E-03 6.532092686637182011e-01
1604  0.5862444E-03 6.469668340123601036e-01
1605  0.5966006E-03 6.408322531244958764e-01
1606  0.5722368E-03 6.348074001516217368e-01
1607  0.5539720E-03 6.288941157226970446e-01
1608  0.4891761E-03 6.230942063818102339e-01
1609  0.4874297E-03 6.174094440362792868e-01
1610  0.4679965E-03 6.118415654153223082e-01
1611  0.4436415E-03 6.063922715394719498e-01
1612  0.3784330E-03 6.010632272009013288e-01
1613  0.4391904E-03 5.958560604548314155e-01
1614  0.3791922E-03 5.907723621221387944e-01
1615  0.3664567E-03 5.858136853033517610e-01
1616  0.2614859E-03 5.809815449041774160e-01
1617  0.2344159E-03 5.762774171726795513e-01
1618  0.2233786E-03 5.717027392482766368e-01
1619  0.2014180E-03 5.672589087226947990e-01
1620  0.1131650E-03 5.629472832129864823e-01
1621  0.1375939E-03 5.587691799467745524e-01
1622  0.6242822E-04 5.547258753598303116e-01
1623  0.4723656E-04 5.508186047061146562e-01
1624  0.3990821E-04 5.470485616804009465e-01
1625  0.7131882E-04 5.434168980535935001e-01
1626  0.8776840E-04 5.399247233208548380e-01
1627  0.6520419E-04 5.365731043626483787e-01
1628  0.1635037E-04 5.333630651187998284e-01
1629  0.3694051E-04 5.302955862756772998e-01
1630  0.4223732E-04 5.273716049665861938e-01
1631  0.6095060E-04 5.245920144854684386e-01
1632  0.1997231E-03 5.219576640139967916e-01
1633  0.1236447E-03 5.194693583621440292e-01
1634  0.1946557E-03 5.171278577223086259e-01
1635  0.1492414E-03 5.149338774370723071e-01
1636  0.2001357E-03 5.128880877806569760e-01
1637  0.1139882E-03 5.109911137541535142e-01
1638  0.1050098E-03 5.092435348945790752e-01
1639  0.5446058E-04 5.076458850978255999e-01
1640  0.9594297E-04 5.061986524555506239e-01
1641  0.8572369E-04 5.049022791060645554e-01
1642  0.7829030E-04 5.037571610992508386e-01
1643  0.2144978E-03 5.027636482755740710e-01
1644  0.2672730E-03 5.019220441592001647e-01
1645  0.2544418E-03 5.012326058652669669e-01
1646  0.2546702E-03 5.006955440213356479e-01
1647  0.2079744E-03 5.003110227030419521e-01
1648  0.2378912E-03 5.000791593839698512e-01
1649  0.2031997E-03 5.000000248997630292e-01
1650  0.1562490E-03 5.000736434264843044e-01
1651  0.1208141E-03 5.002999924732293158e-01
1652  0.7207083E-04 5.006790028889976929e-01
1653  0.7845635E-04 5.012105588838194903e-01
1654  0.1208409E-03 5.018944980641287801e-01
1655  0.1534605E-03 5.027306114823777428e-01
1656  0.1907516E-03 5.037186437008689399e-01
1657  0.1833773E-03 5.048582928697945560e-01
1658  0.1929525E-03 5.061492108194540762e-01
1659  0.1557119E-03 5.075910031666198696e-01
1660  0.1085998E-03 5.091832294350259192e-01
1661  0.6893021E-04 5.109254031899349568e-01
1662  0.2644971E-04 5.128169921867470338e-01
1663  0.1102159E-04 5.148574185336040054e-01
1664  0.4460937E-04 5.170460588679388625e-01
1665  0.7527558E-04 5.193822445469162830e-01
1666  0.3357176E-04 5.218652618517077846e-01
1667  0.1244902E-04 5.244943522055364182e-01
1668  0.3970693E-04 5.272687124054272756e-01
1669  0.5703152E-04 5.301874948675902033e-01
1670  0.5820024E-04 5.332498078863628921e-01
1671  0.2983401E-04 5.364547159066285209e-01
1672  0.2972369E-05 5.398012398096406761e-01
1673  0.3554700E-04 5.432883572121440796e-01
1674  0.7268563E-04 5.469150027787177404e-01
1675  0.1020868E-03 5.506800685472492685e-01
1676  0.1134148E-03 5.545824042674163401e-01
1677  0.9744047E-04 5.586208177520953777e-01
1678  0.4845033E-04 5.627940752415889758e-01
1679  0.2401850E-04 5.671009017805400676e-01
1680  0.1389165E-04 5.715399816074384631e-01
1681  0.3670915E-04 5.761099585565980785e-01
1682  0.1202984E-04 5.808094364724744052e-01
1683  0.1885953E-04 5.856369796361904356e-01
1684  0.4769401E-04 5.905911132041650191e-01
1685  0.7496259E-04 5.956703236586881056e-01
1686  0.1002573E-03 6.008730592702988815e-01
1687  0.1200714E-03 6.061977305718588838e-01
1688  0.1253250E-03 6.116427108441433447e-01
1689  0.1224649E-03 6.172063366128039963e-01
1690  0.1114700E-03 6.228869081565815424e-01
1691  0.9754980E-04 6.286826900265756191e-01
1692  0.9309280E-04 6.345919115764350193e-01
1693  0.9500430E-04 6.406127675033022051e-01
1694  0.8939286E-04 6.467434183993430175e-01
1695  0.9110892E-04 6.529819913136976073e-01
1696  0.1045185E-03 6.593265803246778356e-01
1697  0.1160170E-03 6.657752471220382828e-01
1698  0.1311180E-03 6.723260215991412325e-01
1699  0.1424267E-03 6.789769024548365506e-01
1700  0.1499476E-03 6.857258578048707198e-01
1701  0.1480507E-03 6.925708258026406217e-01
1702  0.1416883E-03 6.995097152690991082e-01
1703  0.1296172E-03 7.065404063316239602e-01
1704  0.1262370E-03 7.136607510716506120e-01
1705  0.1276837E-03 7.208685741808749103e-01
1706  0.1289882E-03 7.281616736258231803e-01
1707  0.1292060E-03 7.355378213205857607e-01
1708  0.1303813E-03 7.429947638075116156e-01
1709  0.1337505E-03 7.505302229456527474e-01
1710  0.1390952E-03 7.581418966067521303e-01
1711  0.1460599E-03 7.658274593785493467e-01
1712  0.1497817E-03 7.735845632752241796e-01
1713  0.1484303E-03 7.814108384547058250e-01
1714  0.1427229E-03 7.893038939426745282e-01
1715  0.1379395E-03 7.972613183630322675e-01
1716  0.1388577E-03 8.052806806745795853e-01
1717  0.1429631E-03 8.133595309137117146e-01
1718  0.1443557E-03 8.214954009429128456e-01
1719  0.1442267E-03 8.296858052047726417e-01
1720  0.1454018E-03 8.379282414813391533e-01
1721  0.1484009E-03 8.462201916585702088e-01
1722  0.1539945E-03 8.545591224956322618e-01
1723  0.1591111E-03 8.629424863988071071e-01
1724  0.1618958E-03 8.713677221998111788e-01
1725  0.1622002E-03 8.798322559382487640e-01
1726  0.1604342E-03 8.883335016479564361e-01
1727  0.1604143E-03 8.968688621470476408e-01
1728  0.1632860E-03 9.054357298313661095e-01
1729  0.1673303E-03 9.140314874711106263e-01
1730  0.1705008E-03 9.226535090104306391e-01
1731  0.1713240E-03 9.312991603696940679e-01
1732  0.1717175E-03 9.399658002502164766e-01
1733  0.1741197E-03 9.486507809411930392e-01
1734  0.1778933E-03 9.573514491285909367e-01
1735  0.1818179E-03 9.660651467057522757e-01
1736  0.1849965E-03 9.747892115854621675e-01
1737  0.1879863E-03 9.835209785132319471e-01
1738  0.1914145E-03 9.922577798815508388e-01
1739  0.1965133E-03 1.000996946544854715e+00
1740  0.2036822E-03 1.009735808634973919e+00
