iter          CT     h
1206  0.1280624E-02  1.499237196455039500e+00
1207  0.1281069E-02  1.498976851523857734e+00
1208  0.1280607E-02  1.498678395754843962e+00
1209  0.1282075E-02  1.498341851943443492e+00
1210  0.1284640E-02  1.497967245794188829e+00
1211  0.1285444E-02  1.497554605918735904e+00
1212  0.1286726E-02  1.497103963833680274e+00
1213  0.1288924E-02  1.496615353958148154e+00
1214  0.1291899E-02  1.496088813611169188e+00
1215  0.1296247E-02  1.495524383008824509e+00
1216  0.1300847E-02  1.494922105261176748e+00
1217  0.1304207E-02  1.494282026368976224e+00
1218  0.1306301E-02  1.493604195220147535e+00
1219  0.1307401E-02  1.492888663586056763e+00
1220  0.1308143E-02  1.492135486117555754e+00
1221  0.1310214E-02  1.491344720340808561e+00
1222  0.1311483E-02  1.490516426652898296e+00
1223  0.1311722E-02  1.489650668317213267e+00
1224  0.1313364E-02  1.488747511458616390e+00
1225  0.1317375E-02  1.487807025058392352e+00
1226  0.1319743E-02  1.486829280948980703e+00
1227  0.1325237E-02  1.485814353808490473e+00
1228  0.1329144E-02  1.484762321154992959e+00
1229  0.1331800E-02  1.483673263340604453e+00
1230  0.1335454E-02  1.482547263545348049e+00
1231  0.1336152E-02  1.481384407770799161e+00
1232  0.1340037E-02  1.480184784833518119e+00
1233  0.1340954E-02  1.478948486358267811e+00
1234  0.1341112E-02  1.477675606771012840e+00
1235  0.1340633E-02  1.476366243291708624e+00
1236  0.1341682E-02  1.475020495926877340e+00
1237  0.1343800E-02  1.473638467461967805e+00
1238  0.1344543E-02  1.472220263453504430e+00
1239  0.1350355E-02  1.470765992221028107e+00
1240  0.1355093E-02  1.469275764838819942e+00
1241  0.1358137E-02  1.467749695127417819e+00
1242  0.1361536E-02  1.466187899644925796e+00
1243  0.1357773E-02  1.464590497678108338e+00
1244  0.1363251E-02  1.462957611233281163e+00
1245  0.1363586E-02  1.461289365026992915e+00
1246  0.1362567E-02  1.459585886476497674e+00
1247  0.1362990E-02  1.457847305690025408e+00
1248  0.1362023E-02  1.456073755456843033e+00
1249  0.1363612E-02  1.454265371237113191e+00
1250  0.1365816E-02  1.452422291151547196e+00
1251  0.1373340E-02  1.450544655970856134e+00
1252  0.1379106E-02  1.448632609104999469e+00
1253  0.1382786E-02  1.446686296592230025e+00
1254  0.1385935E-02  1.444705867087943574e+00
1255  0.1386434E-02  1.442691471853319252e+00
1256  0.1388393E-02  1.440643264743771468e+00
1257  0.1388910E-02  1.438561402197197525e+00
1258  0.1389333E-02  1.436446043222026514e+00
1259  0.1390529E-02  1.434297349385078135e+00
1260  0.1390922E-02  1.432115484799221683e+00
1261  0.1398566E-02  1.429900616110838740e+00
1262  0.1397620E-02  1.427652912487098469e+00
1263  0.1401759E-02  1.425372545603036611e+00
1264  0.1405644E-02  1.423059689628440871e+00
1265  0.1408572E-02  1.420714521214549109e+00
1266  0.1408249E-02  1.418337219480559908e+00
1267  0.1410386E-02  1.415927965999948190e+00
1268  0.1409489E-02  1.413486944786596977e+00
1269  0.1410926E-02  1.411014342280747069e+00
1270  0.1410734E-02  1.408510347334752444e+00
1271  0.1412198E-02  1.405975151198656903e+00
1272  0.1415043E-02  1.403408947505590643e+00
1273  0.1415212E-02  1.400811932256975423e+00
1274  0.1416692E-02  1.398184303807558093e+00
1275  0.1414583E-02  1.395526262850259602e+00
1276  0.1419868E-02  1.392838012400845926e+00
1277  0.1419931E-02  1.390119757782423138e+00
1278  0.1422239E-02  1.387371706609754618e+00
1279  0.1417785E-02  1.384594068773403741e+00
1280  0.1416713E-02  1.381787056423703808e+00
1281  0.1415548E-02  1.378950883954553008e+00
1282  0.1414616E-02  1.376085767987040409e+00
1283  0.1413854E-02  1.373191927352900965e+00
1284  0.1413719E-02  1.370269583077800668e+00
1285  0.1413486E-02  1.367318958364456716e+00
1286  0.1414407E-02  1.364340278575587373e+00
1287  0.1416274E-02  1.361333771216701738e+00
1288  0.1418359E-02  1.358299665918721422e+00
1289  0.1415812E-02  1.355238194420442799e+00
1290  0.1423925E-02  1.352149590550836944e+00
1291  0.1420555E-02  1.349034090211190584e+00
1292  0.1424847E-02  1.345891931357087623e+00
1293  0.1421887E-02  1.342723353980234791e+00
1294  0.1419518E-02  1.339528600090134747e+00
1295  0.1414476E-02  1.336307913695594429e+00
1296  0.1415820E-02  1.333061540786095733e+00
1297  0.1414097E-02  1.329789729313004987e+00
1298  0.1415161E-02  1.326492729170631879e+00
1299  0.1416774E-02  1.323170792177146282e+00
1300  0.1424314E-02  1.319824172055346301e+00
1301  0.1427276E-02  1.316453124413273779e+00
1302  0.1430721E-02  1.313057906724696133e+00
1303  0.1429494E-02  1.309638778309441864e+00
1304  0.1434501E-02  1.306196000313590400e+00
1305  0.1430038E-02  1.302729835689526272e+00
1306  0.1428052E-02  1.299240549175860959e+00
1307  0.1426834E-02  1.295728407277207062e+00
1308  0.1427958E-02  1.292193678243822585e+00
1309  0.1423861E-02  1.288636632051129771e+00
1310  0.1424143E-02  1.285057540379087815e+00
1311  0.1423755E-02  1.281456676591442356e+00
1312  0.1435026E-02  1.277834315714853286e+00
1313  0.1442274E-02  1.274190734417882220e+00
1314  0.1441851E-02  1.270526210989863625e+00
1315  0.1446886E-02  1.266841025319648928e+00
1316  0.1449401E-02  1.263135458874230510e+00
1317  0.1449987E-02  1.259409794677242456e+00
1318  0.1444789E-02  1.255664317287344289e+00
1319  0.1447277E-02  1.251899312776487028e+00
1320  0.1440027E-02  1.248115068708063324e+00
1321  0.1438341E-02  1.244311874114944372e+00
1322  0.1445565E-02  1.240490019477404005e+00
1323  0.1454286E-02  1.236649796700931780e+00
1324  0.1463754E-02  1.232791499093939258e+00
1325  0.1467650E-02  1.228915421345355696e+00
1326  0.1463064E-02  1.225021859502122723e+00
1327  0.1468268E-02  1.221111110946580203e+00
1328  0.1466787E-02  1.217183474373755292e+00
1329  0.1465873E-02  1.213239249768547134e+00
1330  0.1459563E-02  1.209278738382814300e+00
1331  0.1455529E-02  1.205302242712369631e+00
1332  0.1447459E-02  1.201310066473868288e+00
1333  0.1450732E-02  1.197302514581618293e+00
1334  0.1444040E-02  1.193279893124290947e+00
1335  0.1455262E-02  1.189242509341535081e+00
1336  0.1458389E-02  1.185190671600518941e+00
1337  0.1456360E-02  1.181124689372376801e+00
1338  0.1439235E-02  1.177044873208565656e+00
1339  0.1450230E-02  1.172951534717152189e+00
1340  0.1448320E-02  1.168844986539012920e+00
1341  0.1441939E-02  1.164725542323952201e+00
1342  0.1448187E-02  1.160593516706744488e+00
1343  0.1446217E-02  1.156449225283111337e+00
1344  0.1440020E-02  1.152292984585608693e+00
1345  0.1444137E-02  1.148125112059452002e+00
1346  0.1441205E-02  1.143945926038276939e+00
1347  0.1443499E-02  1.139755745719817970e+00
1348  0.1446108E-02  1.135554891141529410e+00
1349  0.1441710E-02  1.131343683156149416e+00
1350  0.1434800E-02  1.127122443407184038e+00
1351  0.1454141E-02  1.122891494304346427e+00
1352  0.1445089E-02  1.118651158998930528e+00
1353  0.1431885E-02  1.114401761359129051e+00
1354  0.1443904E-02  1.110143625945297474e+00
1355  0.1420573E-02  1.105877077985164991e+00
1356  0.1419277E-02  1.101602443348993488e+00
1357  0.1428760E-02  1.097320048524689007e+00
1358  0.1428297E-02  1.093030220592865254e+00
1359  0.1424607E-02  1.088733287201860911e+00
1360  0.1424215E-02  1.084429576542715878e+00
1361  0.1424998E-02  1.080119417324103548e+00
1362  0.1440037E-02  1.075803138747225329e+00
1363  0.1449315E-02  1.071481070480666986e+00
1364  0.1465006E-02  1.067153542635218777e+00
1365  0.1454562E-02  1.062820885738662513e+00
1366  0.1458435E-02  1.058483430710526418e+00
1367  0.1408979E-02  1.054141508836810681e+00
1368  0.1406772E-02  1.049795451744683472e+00
1369  0.1408721E-02  1.045445591377152983e+00
1370  0.1409776E-02  1.041092259967713041e+00
1371  0.1427179E-02  1.036735790014971625e+00
1372  0.1441684E-02  1.032376514257247413e+00
1373  0.1449173E-02  1.028014765647163209e+00
1374  0.1442941E-02  1.023650877326215847e+00
1375  0.1444080E-02  1.019285182599324102e+00
1376  0.1439502E-02  1.014918014909378385e+00
1377  0.1435190E-02  1.010549707811774001e+00
1378  0.1427042E-02  1.006180594948926865e+00
1379  0.1438286E-02  1.001811010024797444e+00
1380  0.1421510E-02  9.974412867794038018e-01
1381  0.1415551E-02  9.930717589633266673e-01
1382  0.1409268E-02  9.887027603122177100e-01
1383  0.1407559E-02  9.843346245213171475e-01
1384  0.1416965E-02  9.799676852199593613e-01
1385  0.1417027E-02  9.756022759460902805e-01
1386  0.1435929E-02  9.712387301208009749e-01
1387  0.1425690E-02  9.668773810228534771e-01
1388  0.1414785E-02  9.625185617632254775e-01
1389  0.1422745E-02  9.581626052596760035e-01
1390  0.1416020E-02  9.538098442113093212e-01
1391  0.1426941E-02  9.494606110731679260e-01
1392  0.1428503E-02  9.451152380308398548e-01
1393  0.1425702E-02  9.407740569750867587e-01
1394  0.1421990E-02  9.364373994764950693e-01
1395  0.1389915E-02  9.321055967601509229e-01
1396  0.1412743E-02  9.277789796803420641e-01
1397  0.1398135E-02  9.234578786952880591e-01
1398  0.1399316E-02  9.191426238419001526e-01
1399  0.1395922E-02  9.148335447105739870e-01
1400  0.1404946E-02  9.105309704200161836e-01
1401  0.1398564E-02  9.062352295921067835e-01
1402  0.1426778E-02  9.019466503267996593e-01
1403  0.1398272E-02  8.976655601770635595e-01
1404  0.1383828E-02  8.933922861238633439e-01
1405  0.1376989E-02  8.891271545511865160e-01
1406  0.1387705E-02  8.848704912211143858e-01
1407  0.1365498E-02  8.806226212489411953e-01
1408  0.1378965E-02  8.763838690783423147e-01
1409  0.1391851E-02  8.721545584565939535e-01
1410  0.1391946E-02  8.679350124098451635e-01
1411  0.1394084E-02  8.637255532184500151e-01
1412  0.1394929E-02  8.595265023923441827e-01
1413  0.1378607E-02  8.553381806464954717e-01
1414  0.1382604E-02  8.511609078764097447e-01
1415  0.1411367E-02  8.469950031336886953e-01
1416  0.1383381E-02  8.428407846016703342e-01
1417  0.1355392E-02  8.386985695711256517e-01
1418  0.1429051E-02  8.345686744160178971e-01
1419  0.1407596E-02  8.304514145693457916e-01
1420  0.1393939E-02  8.263471044990502445e-01
1421  0.1397093E-02  8.222560576839933466e-01
1422  0.1395023E-02  8.181785865900137455e-01
1423  0.1397236E-02  8.141150026460695077e-01
1424  0.1400652E-02  8.100656162204433741e-01
1425  0.1392935E-02  8.060307365970387217e-01
1426  0.1431637E-02  8.020106719517633431e-01
1427  0.1398808E-02  7.980057293289846143e-01
1428  0.1399143E-02  7.940162146180782532e-01
1429  0.1388690E-02  7.900424325300723360e-01
1430  0.1440287E-02  7.860846865743658096e-01
1431  0.1403652E-02  7.821432790355514753e-01
1432  0.1394397E-02  7.782185109503267917e-01
1433  0.1390489E-02  7.743106820845016003e-01
1434  0.1387847E-02  7.704200909101027728e-01
1435  0.1386695E-02  7.665470345825771137e-01
1436  0.1390615E-02  7.626918089180957372e-01
1437  0.1381914E-02  7.588547083709595853e-01
1438  0.1422222E-02  7.550360260111104171e-01
1439  0.1392983E-02  7.512360535017458263e-01
1440  0.1416778E-02  7.474550810770433928e-01
1441  0.1391690E-02  7.436933975199926383e-01
1442  0.1415376E-02  7.399512901403386689e-01
1443  0.1406765E-02  7.362290447526380621e-01
1444  0.1408308E-02  7.325269456544284408e-01
1445  0.1393467E-02  7.288452756045151748e-01
1446  0.1401629E-02  7.251843158013744350e-01
1447  0.1409394E-02  7.215443458616753736e-01
1448  0.1424077E-02  7.179256437989245399e-01
1449  0.1428168E-02  7.143284860022310889e-01
1450  0.1420955E-02  7.107531472151961127e-01
1451  0.1410486E-02  7.071999005149320894e-01
1452  0.1431872E-02  7.036690172911983510e-01
1453  0.1436102E-02  7.001607672256797699e-01
1454  0.1437491E-02  6.966754182713883470e-01
1455  0.1424088E-02  6.932132366321919204e-01
1456  0.1428384E-02  6.897744867424875359e-01
1457  0.1434885E-02  6.863594312470053804e-01
1458  0.1442872E-02  6.829683309807415004e-01
1459  0.1443061E-02  6.796014449490423992e-01
1460  0.1458887E-02  6.762590303078218623e-01
1461  0.1451727E-02  6.729413423439173370e-01
1462  0.1451665E-02  6.696486344555907522e-01
1463  0.1481544E-02  6.663811581331808842e-01
1464  0.1480414E-02  6.631391629398886156e-01
1465  0.1491017E-02  6.599228964927159602e-01
1466  0.1478406E-02  6.567326044435595200e-01
1467  0.1474974E-02  6.535685304604422763e-01
1468  0.1484221E-02  6.504309162089028096e-01
1469  0.1482300E-02  6.473200013335427272e-01
1470  0.1485841E-02  6.442360234397173091e-01
1471  0.1491471E-02  6.411792180753904669e-01
1472  0.1502592E-02  6.381498187131432465e-01
1473  0.1503163E-02  6.351480567323422033e-01
1474  0.1510150E-02  6.321741614014670940e-01
1475  0.1520149E-02  6.292283598605992179e-01
1476  0.1513313E-02  6.263108771040732936e-01
1477  0.1505144E-02  6.234219359632930946e-01
1478  0.1495331E-02  6.205617570897115076e-01
1479  0.1501219E-02  6.177305589379782358e-01
1480  0.1512044E-02  6.149285577492535904e-01
1481  0.1523305E-02  6.121559675346954776e-01
1482  0.1524585E-02  6.094130000591078122e-01
1483  0.1532291E-02  6.066998648247717840e-01
1484  0.1544940E-02  6.040167690554443247e-01
1485  0.1541516E-02  6.013639176805257724e-01
1486  0.1534686E-02  5.987415133194124994e-01
1487  0.1551234E-02  5.961497562660218463e-01
1488  0.1549782E-02  5.935888444734883640e-01
1489  0.1546505E-02  5.910589735390503474e-01
1490  0.1544730E-02  5.885603366891091204e-01
1491  0.1551799E-02  5.860931247644693975e-01
1492  0.1559081E-02  5.836575262057619451e-01
1493  0.1562052E-02  5.812537270390566446e-01
1494  0.1557787E-02  5.788819108616481968e-01
1495  0.1560459E-02  5.765422588280346705e-01
1496  0.1566738E-02  5.742349496360845684e-01
1497  0.1556815E-02  5.719601595133851912e-01
1498  0.1549735E-02  5.697180622037811837e-01
1499  0.1559119E-02  5.675088289541099229e-01
1500  0.1552402E-02  5.653326285011167629e-01
1501  0.1552367E-02  5.631896270585693420e-01
1502  0.1552277E-02  5.610799883045626268e-01
1503  0.1558645E-02  5.590038733690172457e-01
1504  0.1557243E-02  5.569614408213723333e-01
1505  0.1545745E-02  5.549528466584752184e-01
1506  0.1533104E-02  5.529782442926660657e-01
1507  0.1548988E-02  5.510377845400601382e-01
1508  0.1556818E-02  5.491316156090300105e-01
1509  0.1544159E-02  5.472598830888844024e-01
1510  0.1533481E-02  5.454227299387492955e-01
1511  0.1528059E-02  5.436202964766487788e-01
1512  0.1527464E-02  5.418527203687872884e-01
1513  0.1535096E-02  5.401201366190359066e-01
1514  0.1542865E-02  5.384226775586199443e-01
1515  0.1541544E-02  5.367604728360129140e-01
1516  0.1542970E-02  5.351336494070331185e-01
1517  0.1540143E-02  5.335423315251479615e-01
1518  0.1536222E-02  5.319866407319830959e-01
1519  0.1533003E-02  5.304666958480397376e-01
1520  0.1531550E-02  5.289826129636187035e-01
1521  0.1517238E-02  5.275345054299553915e-01
1522  0.1509509E-02  5.261224838505594859e-01
1523  0.1516629E-02  5.247466560727693796e-01
1524  0.1520825E-02  5.234071271795154301e-01
1525  0.1518044E-02  5.221039994812913809e-01
1526  0.1520366E-02  5.208373725083423889e-01
1527  0.1517290E-02  5.196073430030632156e-01
1528  0.1516320E-02  5.184140049126069183e-01
1529  0.1517136E-02  5.172574493817115870e-01
1530  0.1513401E-02  5.161377647457385809e-01
1531  0.1510017E-02  5.150550365239249251e-01
1532  0.1498683E-02  5.140093474128509810e-01
1533  0.1474859E-02  5.130007772801266075e-01
1534  0.1466385E-02  5.120294031582885985e-01
1535  0.1479155E-02  5.110952992389177219e-01
1536  0.1472513E-02  5.101985368669736953e-01
1537  0.1477492E-02  5.093391845353436587e-01
1538  0.1482612E-02  5.085173078796119128e-01
1539  0.1484657E-02  5.077329696730473740e-01
1540  0.1485380E-02  5.069862298218082985e-01
1541  0.1485324E-02  5.062771453603667204e-01
1542  0.1478224E-02  5.056057704471528247e-01
1543  0.1468068E-02  5.049721563604180341e-01
1544  0.1456980E-02  5.043763514943184756e-01
1545  0.1451497E-02  5.038184013552190477e-01
1546  0.1444206E-02  5.032983485582174232e-01
1547  0.1443162E-02  5.028162328238892087e-01
1548  0.1443740E-02  5.023720909752543706e-01
1549  0.1447405E-02  5.019659569349648187e-01
1550  0.1447077E-02  5.015978617227130343e-01
1551  0.1446655E-02  5.012678334528632984e-01
1552  0.1446583E-02  5.009758973323040765e-01
1553  0.1444937E-02  5.007220756585228916e-01
1554  0.1438455E-02  5.005063878179035752e-01
1555  0.1432077E-02  5.003288502842448970e-01
1556  0.1426642E-02  5.001894766175026819e-01
1557  0.1421683E-02  5.000882774627546379e-01
1558  0.1418407E-02  5.000252605493863411e-01
1559  0.1413370E-02  5.000004306905017071e-01
1560  0.1411180E-02  5.000137897825547295e-01
1561  0.1413670E-02  5.000653368052052627e-01
1562  0.1413286E-02  5.001550678213964041e-01
1563  0.1411545E-02  5.002829759776554752e-01
1564  0.1410348E-02  5.004490515046174925e-01
1565  0.1410107E-02  5.006532817177712369e-01
1566  0.1405369E-02  5.008956510184281452e-01
1567  0.1402618E-02  5.011761408949133578e-01
1568  0.1404371E-02  5.014947299239804757e-01
1569  0.1399636E-02  5.018513937724469187e-01
1570  0.1389459E-02  5.022461051990525505e-01
1571  0.1381348E-02  5.026788340565406799e-01
1572  0.1380474E-02  5.031495472939613300e-01
1573  0.1383997E-02  5.036582089591933320e-01
1574  0.1383978E-02  5.042047802016926816e-01
1575  0.1384427E-02  5.047892192754589447e-01
1576  0.1381869E-02  5.054114815422232621e-01
1577  0.1382474E-02  5.060715194748579560e-01
1578  0.1377480E-02  5.067692826610079582e-01
1579  0.1372517E-02  5.075047178069387321e-01
1580  0.1368350E-02  5.082777687416083490e-01
1581  0.1362156E-02  5.090883764209577222e-01
1582  0.1352927E-02  5.099364789324196678e-01
1583  0.1346614E-02  5.108220114996480099e-01
1584  0.1345601E-02  5.117449064874650677e-01
1585  0.1344371E-02  5.127050934070271904e-01
1586  0.1342325E-02  5.137024989212086723e-01
1587  0.1339397E-02  5.147370468502038277e-01
1588  0.1335406E-02  5.158086581773441148e-01
1589  0.1329215E-02  5.169172510551343080e-01
1590  0.1323306E-02  5.180627408115033861e-01
1591  0.1315875E-02  5.192450399562718033e-01
1592  0.1308958E-02  5.204640581878338113e-01
1593  0.1299725E-02  5.217197024000541639e-01
1594  0.1290536E-02  5.230118766893798732e-01
1595  0.1284839E-02  5.243404823621650168e-01
1596  0.1282566E-02  5.257054179422082640e-01
1597  0.1280276E-02  5.271065791785041199e-01
1598  0.1275802E-02  5.285438590532047787e-01
1599  0.1271338E-02  5.300171477897948069e-01
1600  0.1266293E-02  5.315263328614747707e-01
1601  0.1259587E-02  5.330712989997552498e-01
1602  0.1252091E-02  5.346519282032633491e-01
1603  0.1246229E-02  5.362680997467528243e-01
1604  0.1239296E-02  5.379196901903250394e-01
1605  0.1232430E-02  5.396065733888593119e-01
1606  0.1227599E-02  5.413286205016452080e-01
1607  0.1222630E-02  5.430857000022230041e-01
1608  0.1218754E-02  5.448776776884325379e-01
1609  0.1217395E-02  5.467044166926602333e-01
1610  0.1213491E-02  5.485657774922924057e-01
1611  0.1207458E-02  5.504616179203742909e-01
1612  0.1201210E-02  5.523917931764679157e-01
1613  0.1196092E-02  5.543561558377090304e-01
1614  0.1189711E-02  5.563545558700697669e-01
1615  0.1183962E-02  5.583868406398182493e-01
1616  0.1178067E-02  5.604528549251728275e-01
1617  0.1171904E-02  5.625524409281612570e-01
1618  0.1167045E-02  5.646854382866728361e-01
1619  0.1162934E-02  5.668516840867030560e-01
1620  0.1160644E-02  5.690510128748007546e-01
1621  0.1158039E-02  5.712832566707027881e-01
1622  0.1154927E-02  5.735482449801647675e-01
1623  0.1149920E-02  5.758458048079826419e-01
1624  0.1144532E-02  5.781757606712063513e-01
1625  0.1140271E-02  5.805379346125423279e-01
1626  0.1135078E-02  5.829321462139454013e-01
1627  0.1128782E-02  5.853582126103996641e-01
1628  0.1122153E-02  5.878159485038840781e-01
1629  0.1116904E-02  5.903051661775260417e-01
1630  0.1113731E-02  5.928256755099388098e-01
1631  0.1109316E-02  5.953772839897417679e-01
1632  0.1106513E-02  5.979597967302652251e-01
1633  0.1104049E-02  6.005730164844342855e-01
1634  0.1101401E-02  6.032167436598354637e-01
1635  0.1098671E-02  6.058907763339596020e-01
1636  0.1094981E-02  6.085949102696258661e-01
1637  0.1090916E-02  6.113289389305798238e-01
1638  0.1086271E-02  6.140926534972689366e-01
1639  0.1080530E-02  6.168858428827912466e-01
1640  0.1073185E-02  6.197082937490188126e-01
1641  0.1069268E-02  6.225597905228890117e-01
1642  0.1065883E-02  6.254401154128750306e-01
1643  0.1062982E-02  6.283490484256156750e-01
1644  0.1059736E-02  6.312863673827174837e-01
1645  0.1057067E-02  6.342518479377299290e-01
1646  0.1055856E-02  6.372452635932751575e-01
1647  0.1054025E-02  6.402663857183470419e-01
1648  0.1050585E-02  6.433149835657796523e-01
1649  0.1046920E-02  6.463908242898649403e-01
1650  0.1042502E-02  6.494936729641385131e-01
1651  0.1036265E-02  6.526232925993245004e-01
1652  0.1030174E-02  6.557794441614374081e-01
1653  0.1025472E-02  6.589618865900336298e-01
1654  0.1021540E-02  6.621703768166280479e-01
1655  0.1016406E-02  6.654046697832598500e-01
1656  0.1012269E-02  6.686645184612036719e-01
1657  0.1008965E-02  6.719496738698422789e-01
1658  0.1005267E-02  6.752598850956841314e-01
1659  0.1003666E-02  6.785948993115215044e-01
1660  0.1001079E-02  6.819544617957469246e-01
1661  0.1000762E-02  6.853383159518056100e-01
1662  0.9975415E-03  6.887462033277942375e-01
1663  0.9916267E-03  6.921778636362010406e-01
1664  0.9877937E-03  6.956330347737857966e-01
1665  0.9842249E-03  6.991114528415993679e-01
1666  0.9803832E-03  7.026128521651389125e-01
1667  0.9764523E-03  7.061369653146398750e-01
1668  0.9718292E-03  7.096835231255025356e-01
1669  0.9674912E-03  7.132522547188486772e-01
1670  0.9642365E-03  7.168428875222129237e-01
1671  0.9627646E-03  7.204551472903568676e-01
1672  0.9627076E-03  7.240887581262231976e-01
1673  0.9621984E-03  7.277434425020006259e-01
1674  0.9594238E-03  7.314189212803221540e-01
1675  0.9549648E-03  7.351149137355905694e-01
1676  0.9507252E-03  7.388311375754135213e-01
1677  0.9463831E-03  7.425673089621647183e-01
1678  0.9436986E-03  7.463231425346689152e-01
1679  0.9386061E-03  7.500983514299909283e-01
1680  0.9338364E-03  7.538926473053464417e-01
1681  0.9285566E-03  7.577057403601274999e-01
1682  0.9282170E-03  7.615373393580386896e-01
1683  0.9297845E-03  7.653871516493331306e-01
1684  0.9265024E-03  7.692548831931721454e-01
1685  0.9242691E-03  7.731402385800832944e-01
1686  0.9233606E-03  7.770429210545161114e-01
1687  0.9204253E-03  7.809626325375147449e-01
1688  0.9197168E-03  7.848990736494846354e-01
1689  0.9170411E-03  7.888519437330514528e-01
1690  0.9121456E-03  7.928209408760327204e-01
1691  0.9045361E-03  7.968057619344927067e-01
1692  0.9004029E-03  8.008061025558975699e-01
1693  0.8956912E-03  8.048216572023607629e-01
1694  0.8976564E-03  8.088521191739791449e-01
1695  0.8919361E-03  8.128971806322586868e-01
1696  0.8904606E-03  8.169565326236262193e-01
1697  0.8880131E-03  8.210298651030265571e-01
1698  0.8862395E-03  8.251168669576031123e-01
1699  0.8824007E-03  8.292172260304605524e-01
1700  0.8787706E-03  8.333306291445061742e-01
1701  0.8790428E-03  8.374567621263697692e-01
1702  0.8839317E-03  8.415953098304002067e-01
1703  0.8763282E-03  8.457459561627345135e-01
1704  0.8720788E-03  8.499083841054413391e-01
1705  0.8718382E-03  8.540822757407338095e-01
1706  0.8741027E-03  8.582673122752517703e-01
1707  0.8668094E-03  8.624631740644099764e-01
1708  0.8657951E-03  8.666695406368123411e-01
1709  0.8634182E-03  8.708860907187289113e-01
1710  0.8623601E-03  8.751125022586345725e-01
1711  0.8531480E-03  8.793484524518029311e-01
1712  0.8519459E-03  8.835936177649696965e-01
1713  0.8516500E-03  8.878476739610356994e-01
1714  0.8579160E-03  8.921102961238318585e-01
1715  0.8516502E-03  8.963811586829431022e-01
1716  0.8576583E-03  9.006599354385669276e-01
1717  0.8609566E-03  9.049462995864279158e-01
1718  0.8564994E-03  9.092399237427466474e-01
1719  0.8485423E-03  9.135404799692359301e-01
1720  0.8493177E-03  9.178476397981496504e-01
1721  0.8483865E-03  9.221610742573735919e-01
1722  0.8466029E-03  9.264804538955528912e-01
1723  0.8441421E-03  9.308054488072465826e-01
1724  0.8422096E-03  9.351357286581329920e-01
1725  0.8414201E-03  9.394709627102403315e-01
1726  0.8431386E-03  9.438108198471998334e-01
1727  0.8426033E-03  9.481549685995434018e-01
1728  0.8445526E-03  9.525030771700205845e-01
1729  0.8517218E-03  9.568548134589329734e-01
1730  0.8568550E-03  9.612098450895080193e-01
1731  0.8373705E-03  9.655678394332806169e-01
1732  0.8428012E-03  9.699284636354996714e-01
1733  0.8422779E-03  9.742913846405507616e-01
1734  0.8409592E-03  9.786562692173944589e-01
1735  0.8385714E-03  9.830227839850178562e-01
1736  0.8374912E-03  9.873905954378970895e-01
1737  0.8406875E-03  9.917593699714701838e-01
1738  0.8381193E-03  9.961287739076172265e-01
1739  0.8370335E-03  1.000498473520144760e+00
1740  0.8371377E-03  1.004868135060279499e+00
